event_id,service,environment,region,observed_at,latency_ms,error_count,timeout_count,traffic_rpm,cpu_percent,memory_percent,label,severity,incident_id
payments_09928,payments,production,eu-west-1,2026-03-08T21:28:00+00:00,220.52,1,0,714.97,46.23,61.85,0,,
payments_09929,payments,production,eu-west-1,2026-03-08T21:29:00+00:00,252.53,0,0,710.53,49.57,61.04,0,,
payments_09930,payments,production,eu-west-1,2026-03-08T21:30:00+00:00,235.67,0,0,788.26,52.8,63.39,0,,
payments_09931,payments,production,eu-west-1,2026-03-08T21:31:00+00:00,206.07,1,0,738.57,45.76,63.7,0,,
payments_09932,payments,production,eu-west-1,2026-03-08T21:32:00+00:00,224.75,0,1,691.74,47.67,63.09,0,,
payments_09933,payments,production,eu-west-1,2026-03-08T21:33:00+00:00,227.77,1,0,771.93,49.75,57.89,0,,
payments_09934,payments,production,eu-west-1,2026-03-08T21:34:00+00:00,218.27,0,0,739.52,47.63,61.2,0,,
payments_09935,payments,production,eu-west-1,2026-03-08T21:35:00+00:00,228.57,0,0,730.1,45.8,60.25,0,,
payments_09936,payments,production,eu-west-1,2026-03-08T21:36:00+00:00,210.26,0,0,775.75,51.68,59.99,0,,
payments_09937,payments,production,eu-west-1,2026-03-08T21:37:00+00:00,225.54,0,0,682.95,45.74,67.13,0,,
payments_09938,payments,production,eu-west-1,2026-03-08T21:38:00+00:00,213.63,0,0,776.57,45.81,64.07,0,,
payments_09939,payments,production,eu-west-1,2026-03-08T21:39:00+00:00,220.83,0,0,767.98,44.29,58.31,0,,
payments_09940,payments,production,eu-west-1,2026-03-08T21:40:00+00:00,240.72,1,0,757.27,45.93,60.98,0,,
payments_09941,payments,production,eu-west-1,2026-03-08T21:41:00+00:00,237.26,0,0,757.34,50.81,59.93,0,,
payments_09942,payments,production,eu-west-1,2026-03-08T21:42:00+00:00,204.54,1,0,711.96,53.76,61.66,0,,
payments_09943,payments,production,eu-west-1,2026-03-08T21:43:00+00:00,202.11,0,1,750.17,47.17,67.13,0,,
payments_09944,payments,production,eu-west-1,2026-03-08T21:44:00+00:00,221.64,0,0,706.95,46.37,59.99,0,,
payments_09945,payments,production,eu-west-1,2026-03-08T21:45:00+00:00,233.19,0,0,739.66,52.15,61.76,0,,
payments_09946,payments,production,eu-west-1,2026-03-08T21:46:00+00:00,245.19,0,0,749.53,46.51,61.93,0,,
payments_09947,payments,production,eu-west-1,2026-03-08T21:47:00+00:00,240.57,0,0,790.09,44.66,63.28,0,,
payments_09948,payments,production,eu-west-1,2026-03-08T21:48:00+00:00,230.22,0,1,698.6,46.12,60.52,0,,
payments_09949,payments,production,eu-west-1,2026-03-08T21:49:00+00:00,225.41,1,0,725.49,44.42,59.13,0,,
payments_09950,payments,production,eu-west-1,2026-03-08T21:50:00+00:00,207.59,0,0,793.78,46.22,62.2,0,,
payments_09951,payments,production,eu-west-1,2026-03-08T21:51:00+00:00,185.09,0,0,807.86,49.11,63.95,0,,
payments_09952,payments,production,eu-west-1,2026-03-08T21:52:00+00:00,241.51,1,0,707.9,45.67,59.3,0,,
payments_09953,payments,production,eu-west-1,2026-03-08T21:53:00+00:00,205.96,0,0,782.61,45.55,62.04,0,,
payments_09954,payments,production,eu-west-1,2026-03-08T21:54:00+00:00,235.49,0,0,821.92,45.81,61.73,0,,
payments_09955,payments,production,eu-west-1,2026-03-08T21:55:00+00:00,201.12,0,0,686.44,46.84,59.41,0,,
payments_09956,payments,production,eu-west-1,2026-03-08T21:56:00+00:00,205.24,0,0,809.98,48.57,62.53,0,,
payments_09957,payments,production,eu-west-1,2026-03-08T21:57:00+00:00,202.54,1,0,775.65,47.35,61.02,0,,
payments_09958,payments,production,eu-west-1,2026-03-08T21:58:00+00:00,188.7,0,0,779.15,49.12,60.72,0,,
payments_09959,payments,production,eu-west-1,2026-03-08T21:59:00+00:00,209.01,0,0,794.33,46.42,60.31,0,,
payments_09960,payments,production,eu-west-1,2026-03-08T22:00:00+00:00,230.54,2,0,656.91,50.52,62.27,0,,
payments_09961,payments,production,eu-west-1,2026-03-08T22:01:00+00:00,230.49,0,0,773.87,51.83,58.26,0,,
payments_09962,payments,production,eu-west-1,2026-03-08T22:02:00+00:00,242.52,1,0,744.95,50.89,64.12,0,,
payments_09963,payments,production,eu-west-1,2026-03-08T22:03:00+00:00,214.92,0,1,726.22,46.67,64.05,0,,
payments_09964,payments,production,eu-west-1,2026-03-08T22:04:00+00:00,205.07,0,1,714.92,49.36,63.65,0,,
payments_09965,payments,production,eu-west-1,2026-03-08T22:05:00+00:00,227.07,0,1,745.22,48.76,64.36,0,,
payments_09966,payments,production,eu-west-1,2026-03-08T22:06:00+00:00,236.22,0,0,813.74,45.19,63.23,0,,
payments_09967,payments,production,eu-west-1,2026-03-08T22:07:00+00:00,188.23,0,0,799.55,47.02,64.34,0,,
payments_09968,payments,production,eu-west-1,2026-03-08T22:08:00+00:00,241.68,1,0,734.35,48.02,60.47,0,,
payments_09969,payments,production,eu-west-1,2026-03-08T22:09:00+00:00,232.15,0,0,769.37,47.45,63.15,0,,
payments_09970,payments,production,eu-west-1,2026-03-08T22:10:00+00:00,249.02,3,0,721.72,42.6,61.44,0,,
payments_09971,payments,production,eu-west-1,2026-03-08T22:11:00+00:00,229.03,0,0,701.24,46.49,59.46,0,,
payments_09972,payments,production,eu-west-1,2026-03-08T22:12:00+00:00,256.98,1,0,759.46,47.71,60.46,0,,
payments_09973,payments,production,eu-west-1,2026-03-08T22:13:00+00:00,238.19,0,0,866.53,44.01,62.04,0,,
payments_09974,payments,production,eu-west-1,2026-03-08T22:14:00+00:00,210.23,0,0,775.19,50.04,62.7,0,,
payments_09975,payments,production,eu-west-1,2026-03-08T22:15:00+00:00,211.75,1,0,711.41,53.14,64.1,0,,
payments_09976,payments,production,eu-west-1,2026-03-08T22:16:00+00:00,241.54,2,0,766.97,45.98,62.43,0,,
payments_09977,payments,production,eu-west-1,2026-03-08T22:17:00+00:00,247.84,0,0,763.56,44.31,62.84,0,,
payments_09978,payments,production,eu-west-1,2026-03-08T22:18:00+00:00,242.17,0,0,835.14,46.84,63.43,0,,
payments_09979,payments,production,eu-west-1,2026-03-08T22:19:00+00:00,231.81,0,0,773.62,43.61,62.28,0,,
payments_09980,payments,production,eu-west-1,2026-03-08T22:20:00+00:00,257.91,0,1,724.19,48.5,62.62,0,,
payments_09981,payments,production,eu-west-1,2026-03-08T22:21:00+00:00,225.59,0,0,850.41,49.78,58.93,0,,
payments_09982,payments,production,eu-west-1,2026-03-08T22:22:00+00:00,237.44,1,1,781.29,50.61,67.16,0,,
payments_09983,payments,production,eu-west-1,2026-03-08T22:23:00+00:00,239.73,0,1,731.45,48.74,61.53,0,,
payments_09984,payments,production,eu-west-1,2026-03-08T22:24:00+00:00,214.08,1,0,797.71,41.09,60.12,0,,
payments_09985,payments,production,eu-west-1,2026-03-08T22:25:00+00:00,207.12,0,0,764.79,45.85,59.62,0,,
payments_09986,payments,production,eu-west-1,2026-03-08T22:26:00+00:00,241.9,0,0,837.15,46.62,61.94,0,,
payments_09987,payments,production,eu-west-1,2026-03-08T22:27:00+00:00,254.21,0,0,809.81,48.39,57.66,0,,
payments_09988,payments,production,eu-west-1,2026-03-08T22:28:00+00:00,220.14,0,0,757.33,46.61,60.86,0,,
payments_09989,payments,production,eu-west-1,2026-03-08T22:29:00+00:00,230.92,1,0,746.69,48.78,63.9,0,,
payments_09990,payments,production,eu-west-1,2026-03-08T22:30:00+00:00,259.63,1,0,878.77,43.87,61.44,0,,
payments_09991,payments,production,eu-west-1,2026-03-08T22:31:00+00:00,244.09,0,0,777.46,52.49,59.05,0,,
payments_09992,payments,production,eu-west-1,2026-03-08T22:32:00+00:00,223.98,0,0,847.32,47.54,61.87,0,,
payments_09993,payments,production,eu-west-1,2026-03-08T22:33:00+00:00,212.37,0,0,878.85,45.16,60.56,0,,
payments_09994,payments,production,eu-west-1,2026-03-08T22:34:00+00:00,223.73,0,0,839.28,44.09,58.99,0,,
payments_09995,payments,production,eu-west-1,2026-03-08T22:35:00+00:00,213.42,0,0,791.84,47.36,60.45,0,,
payments_09996,payments,production,eu-west-1,2026-03-08T22:36:00+00:00,219.56,0,0,785.51,53.47,60.3,0,,
payments_09997,payments,production,eu-west-1,2026-03-08T22:37:00+00:00,245.23,1,0,831.55,46.77,63.7,0,,
payments_09998,payments,production,eu-west-1,2026-03-08T22:38:00+00:00,221.71,0,0,845.56,43.47,60.41,0,,
payments_09999,payments,production,eu-west-1,2026-03-08T22:39:00+00:00,218.18,0,0,795.48,51.39,62.69,0,,
payments_10000,payments,production,eu-west-1,2026-03-08T22:40:00+00:00,220.34,1,1,872.84,51.35,60.39,0,,
payments_10001,payments,production,eu-west-1,2026-03-08T22:41:00+00:00,256.68,0,0,777.37,45.76,60.73,0,,
payments_10002,payments,production,eu-west-1,2026-03-08T22:42:00+00:00,289.31,0,0,835.62,43.3,61.93,0,,
payments_10003,payments,production,eu-west-1,2026-03-08T22:43:00+00:00,195.64,0,0,807.33,45.27,64.81,0,,
payments_10004,payments,production,eu-west-1,2026-03-08T22:44:00+00:00,212.91,0,0,824.92,43.52,60.18,0,,
payments_10005,payments,production,eu-west-1,2026-03-08T22:45:00+00:00,212.66,0,0,791.28,47.12,59.77,0,,
payments_10006,payments,production,eu-west-1,2026-03-08T22:46:00+00:00,217.23,0,0,780.09,44.69,61.07,0,,
payments_10007,payments,production,eu-west-1,2026-03-08T22:47:00+00:00,220.27,1,0,793.49,46.79,64.5,0,,
payments_10008,payments,production,eu-west-1,2026-03-08T22:48:00+00:00,210.32,1,0,753.04,45.45,61.77,0,,
payments_10009,payments,production,eu-west-1,2026-03-08T22:49:00+00:00,247.16,1,0,925.21,50.78,63.28,0,,
payments_10010,payments,production,eu-west-1,2026-03-08T22:50:00+00:00,228.51,0,0,847.01,53.55,61.32,0,,
payments_10011,payments,production,eu-west-1,2026-03-08T22:51:00+00:00,267.79,0,0,801.22,47.79,65.29,0,,
payments_10012,payments,production,eu-west-1,2026-03-08T22:52:00+00:00,273.64,1,0,856.47,42.86,60.47,0,,
payments_10013,payments,production,eu-west-1,2026-03-08T22:53:00+00:00,235.07,0,1,757.46,48.22,62.67,0,,
payments_10014,payments,production,eu-west-1,2026-03-08T22:54:00+00:00,213.72,0,0,807.37,46.47,61.0,0,,
payments_10015,payments,production,eu-west-1,2026-03-08T22:55:00+00:00,214.44,1,0,800.37,49.76,63.68,0,,
payments_10016,payments,production,eu-west-1,2026-03-08T22:56:00+00:00,216.88,0,0,749.34,44.63,61.04,0,,
payments_10017,payments,production,eu-west-1,2026-03-08T22:57:00+00:00,258.03,0,0,901.21,48.47,58.02,0,,
payments_10018,payments,production,eu-west-1,2026-03-08T22:58:00+00:00,229.75,0,0,741.35,49.45,60.87,0,,
payments_10019,payments,production,eu-west-1,2026-03-08T22:59:00+00:00,190.51,0,0,812.3,52.16,62.56,0,,
payments_10020,payments,production,eu-west-1,2026-03-08T23:00:00+00:00,263.07,0,0,782.14,52.39,62.26,0,,
payments_10021,payments,production,eu-west-1,2026-03-08T23:01:00+00:00,189.01,1,0,908.06,47.68,64.47,0,,
payments_10022,payments,production,eu-west-1,2026-03-08T23:02:00+00:00,236.81,0,0,800.94,48.12,62.0,0,,
payments_10023,payments,production,eu-west-1,2026-03-08T23:03:00+00:00,205.24,0,0,858.46,44.78,63.36,0,,
payments_10024,payments,production,eu-west-1,2026-03-08T23:04:00+00:00,249.03,0,0,775.15,48.78,61.61,0,,
payments_10025,payments,production,eu-west-1,2026-03-08T23:05:00+00:00,284.67,0,0,817.66,55.38,64.52,0,,
payments_10026,payments,production,eu-west-1,2026-03-08T23:06:00+00:00,262.61,0,0,812.13,46.78,61.65,0,,
payments_10027,payments,production,eu-west-1,2026-03-08T23:07:00+00:00,232.31,1,0,816.33,47.35,62.14,0,,
payments_10028,payments,production,eu-west-1,2026-03-08T23:08:00+00:00,237.38,0,1,867.53,53.39,63.87,0,,
payments_10029,payments,production,eu-west-1,2026-03-08T23:09:00+00:00,238.16,0,0,806.16,50.9,62.32,0,,
payments_10030,payments,production,eu-west-1,2026-03-08T23:10:00+00:00,247.71,0,0,833.93,49.97,64.42,0,,
payments_10031,payments,production,eu-west-1,2026-03-08T23:11:00+00:00,248.51,0,0,1110.11,53.84,63.39,0,,
payments_10032,payments,production,eu-west-1,2026-03-08T23:12:00+00:00,240.71,1,0,1330.96,52.77,61.61,0,,
payments_10033,payments,production,eu-west-1,2026-03-08T23:13:00+00:00,260.01,0,0,1474.27,57.08,60.26,0,,
payments_10034,payments,production,eu-west-1,2026-03-08T23:14:00+00:00,258.03,0,0,1578.98,59.18,63.92,0,,
payments_10035,payments,production,eu-west-1,2026-03-08T23:15:00+00:00,251.24,0,0,1575.21,55.47,63.15,0,,
payments_10036,payments,production,eu-west-1,2026-03-08T23:16:00+00:00,285.27,0,0,1644.83,58.72,63.12,0,,
payments_10037,payments,production,eu-west-1,2026-03-08T23:17:00+00:00,264.24,1,0,1582.45,65.52,62.49,0,,
payments_10038,payments,production,eu-west-1,2026-03-08T23:18:00+00:00,264.39,0,0,1588.76,57.99,63.82,0,,
payments_10039,payments,production,eu-west-1,2026-03-08T23:19:00+00:00,262.47,0,0,1548.59,62.46,62.04,0,,
payments_10040,payments,production,eu-west-1,2026-03-08T23:20:00+00:00,253.97,1,0,1476.81,56.97,62.16,0,,
payments_10041,payments,production,eu-west-1,2026-03-08T23:21:00+00:00,259.99,0,0,1274.68,52.63,66.35,0,,
payments_10042,payments,production,eu-west-1,2026-03-08T23:22:00+00:00,245.99,1,0,1220.6,48.77,62.19,0,,
payments_10043,payments,production,eu-west-1,2026-03-08T23:23:00+00:00,240.95,0,1,867.03,49.72,62.81,0,,
payments_10044,payments,production,eu-west-1,2026-03-08T23:24:00+00:00,227.84,1,0,778.26,48.54,58.69,0,,
payments_10045,payments,production,eu-west-1,2026-03-08T23:25:00+00:00,259.79,2,0,885.14,50.74,60.2,0,,
payments_10046,payments,production,eu-west-1,2026-03-08T23:26:00+00:00,276.04,0,0,861.57,52.61,64.04,0,,
payments_10047,payments,production,eu-west-1,2026-03-08T23:27:00+00:00,211.13,0,0,850.94,49.02,61.52,0,,
payments_10048,payments,production,eu-west-1,2026-03-08T23:28:00+00:00,238.36,0,0,756.64,46.93,62.66,0,,
payments_10049,payments,production,eu-west-1,2026-03-08T23:29:00+00:00,237.52,0,0,830.94,47.42,59.62,0,,
payments_10050,payments,production,eu-west-1,2026-03-08T23:30:00+00:00,246.03,0,0,813.57,51.35,61.39,0,,
payments_10051,payments,production,eu-west-1,2026-03-08T23:31:00+00:00,249.3,0,0,857.22,49.37,59.32,0,,
payments_10052,payments,production,eu-west-1,2026-03-08T23:32:00+00:00,258.51,0,0,899.67,54.49,61.87,0,,
payments_10053,payments,production,eu-west-1,2026-03-08T23:33:00+00:00,275.63,0,0,886.51,46.69,62.12,0,,
payments_10054,payments,production,eu-west-1,2026-03-08T23:34:00+00:00,239.21,0,0,904.79,51.52,63.4,0,,
payments_10055,payments,production,eu-west-1,2026-03-08T23:35:00+00:00,212.36,1,0,882.57,56.79,65.74,0,,
payments_10056,payments,production,eu-west-1,2026-03-08T23:36:00+00:00,229.99,1,0,809.97,58.53,61.51,0,,
payments_10057,payments,production,eu-west-1,2026-03-08T23:37:00+00:00,214.65,1,0,843.28,47.49,63.04,0,,
payments_10058,payments,production,eu-west-1,2026-03-08T23:38:00+00:00,222.11,0,0,880.18,46.55,64.05,0,,
payments_10059,payments,production,eu-west-1,2026-03-08T23:39:00+00:00,237.51,0,0,814.25,48.38,64.72,0,,
payments_10060,payments,production,eu-west-1,2026-03-08T23:40:00+00:00,243.91,0,0,930.87,49.63,64.64,0,,
payments_10061,payments,production,eu-west-1,2026-03-08T23:41:00+00:00,243.45,0,0,896.98,45.05,63.75,0,,
payments_10062,payments,production,eu-west-1,2026-03-08T23:42:00+00:00,246.1,0,0,950.46,54.4,59.74,0,,
payments_10063,payments,production,eu-west-1,2026-03-08T23:43:00+00:00,240.93,0,0,887.18,52.9,63.91,0,,
payments_10064,payments,production,eu-west-1,2026-03-08T23:44:00+00:00,216.07,0,0,944.39,52.19,63.05,0,,
payments_10065,payments,production,eu-west-1,2026-03-08T23:45:00+00:00,273.51,0,0,923.39,48.26,63.3,0,,
payments_10066,payments,production,eu-west-1,2026-03-08T23:46:00+00:00,227.16,0,0,844.02,46.03,61.57,0,,
payments_10067,payments,production,eu-west-1,2026-03-08T23:47:00+00:00,222.74,0,0,856.53,55.07,60.91,0,,
payments_10068,payments,production,eu-west-1,2026-03-08T23:48:00+00:00,230.08,0,0,910.79,50.31,68.17,0,,
payments_10069,payments,production,eu-west-1,2026-03-08T23:49:00+00:00,242.65,0,0,871.24,54.78,63.53,0,,
payments_10070,payments,production,eu-west-1,2026-03-08T23:50:00+00:00,253.02,0,0,917.23,53.83,60.03,0,,
payments_10071,payments,production,eu-west-1,2026-03-08T23:51:00+00:00,234.69,1,1,841.3,49.86,63.59,0,,
payments_10072,payments,production,eu-west-1,2026-03-08T23:52:00+00:00,223.7,0,0,848.14,51.56,63.62,0,,
payments_10073,payments,production,eu-west-1,2026-03-08T23:53:00+00:00,251.14,0,1,932.26,54.17,63.67,0,,
payments_10074,payments,production,eu-west-1,2026-03-08T23:54:00+00:00,242.71,0,0,925.3,51.15,63.12,0,,
payments_10075,payments,production,eu-west-1,2026-03-08T23:55:00+00:00,229.72,0,0,867.33,52.17,63.8,0,,
payments_10076,payments,production,eu-west-1,2026-03-08T23:56:00+00:00,238.96,0,0,903.38,46.0,61.72,0,,
payments_10077,payments,production,eu-west-1,2026-03-08T23:57:00+00:00,239.39,0,0,837.53,51.54,60.09,0,,
payments_10078,payments,production,eu-west-1,2026-03-08T23:58:00+00:00,260.44,0,0,805.14,49.74,65.79,0,,
payments_10079,payments,production,eu-west-1,2026-03-08T23:59:00+00:00,201.29,1,0,858.19,52.9,62.65,0,,
search_00000,search,production,us-east-1,2026-03-02T00:00:00+00:00,106.09,0,0,2672.7,36.82,47.65,0,,
search_00001,search,production,us-east-1,2026-03-02T00:01:00+00:00,86.07,0,0,2543.24,42.79,51.81,0,,
search_00002,search,production,us-east-1,2026-03-02T00:02:00+00:00,99.78,0,0,2541.79,37.99,47.84,0,,
search_00003,search,production,us-east-1,2026-03-02T00:03:00+00:00,115.13,0,0,2479.36,32.7,47.06,0,,
search_00004,search,production,us-east-1,2026-03-02T00:04:00+00:00,88.46,0,0,2685.58,39.56,49.13,0,,
search_00005,search,production,us-east-1,2026-03-02T00:05:00+00:00,89.05,1,0,2614.14,48.0,49.87,0,,
search_00006,search,production,us-east-1,2026-03-02T00:06:00+00:00,95.96,0,0,2691.05,37.87,50.49,0,,
search_00007,search,production,us-east-1,2026-03-02T00:07:00+00:00,91.76,0,0,2669.95,39.53,49.67,0,,
search_00008,search,production,us-east-1,2026-03-02T00:08:00+00:00,103.26,1,0,2711.03,31.23,49.9,0,,
search_00009,search,production,us-east-1,2026-03-02T00:09:00+00:00,98.4,1,0,2660.6,38.08,46.93,0,,
search_00010,search,production,us-east-1,2026-03-02T00:10:00+00:00,92.54,0,0,2522.91,38.94,47.58,0,,
search_00011,search,production,us-east-1,2026-03-02T00:11:00+00:00,87.2,0,0,2642.41,39.18,48.23,0,,
search_00012,search,production,us-east-1,2026-03-02T00:12:00+00:00,68.2,0,0,2580.37,34.22,48.17,0,,
search_00013,search,production,us-east-1,2026-03-02T00:13:00+00:00,82.87,1,0,2733.69,42.13,49.62,0,,
search_00014,search,production,us-east-1,2026-03-02T00:14:00+00:00,72.42,0,0,2530.81,43.56,47.38,0,,
search_00015,search,production,us-east-1,2026-03-02T00:15:00+00:00,89.81,0,0,2521.47,40.84,47.02,0,,
search_00016,search,production,us-east-1,2026-03-02T00:16:00+00:00,101.64,1,1,2845.26,40.74,48.53,0,,
search_00017,search,production,us-east-1,2026-03-02T00:17:00+00:00,85.34,0,0,2620.53,31.84,44.68,0,,
search_00018,search,production,us-east-1,2026-03-02T00:18:00+00:00,97.51,0,0,2579.55,34.86,51.18,0,,
search_00019,search,production,us-east-1,2026-03-02T00:19:00+00:00,102.1,1,0,2755.06,47.95,51.84,0,,
search_00020,search,production,us-east-1,2026-03-02T00:20:00+00:00,82.76,0,0,2723.96,38.51,50.78,0,,
search_00021,search,production,us-east-1,2026-03-02T00:21:00+00:00,90.89,0,0,2980.53,42.37,47.7,0,,
search_00022,search,production,us-east-1,2026-03-02T00:22:00+00:00,88.97,0,0,2486.85,33.3,48.73,0,,
search_00023,search,production,us-east-1,2026-03-02T00:23:00+00:00,86.98,1,0,2696.55,42.51,49.78,0,,
search_00024,search,production,us-east-1,2026-03-02T00:24:00+00:00,108.18,0,0,2504.97,37.76,50.35,0,,
search_00025,search,production,us-east-1,2026-03-02T00:25:00+00:00,98.57,0,0,2710.92,40.2,49.19,0,,
search_00026,search,production,us-east-1,2026-03-02T00:26:00+00:00,98.61,0,0,2474.36,38.12,49.7,0,,
search_00027,search,production,us-east-1,2026-03-02T00:27:00+00:00,91.65,1,2,2620.08,42.4,47.17,0,,
search_00028,search,production,us-east-1,2026-03-02T00:28:00+00:00,94.22,0,0,2613.25,41.28,48.9,0,,
search_00029,search,production,us-east-1,2026-03-02T00:29:00+00:00,88.52,0,0,2778.5,40.39,48.26,0,,
search_00030,search,production,us-east-1,2026-03-02T00:30:00+00:00,99.4,0,0,2695.5,39.84,48.96,0,,
search_00031,search,production,us-east-1,2026-03-02T00:31:00+00:00,88.33,0,0,2574.31,35.75,47.65,0,,
search_00032,search,production,us-east-1,2026-03-02T00:32:00+00:00,95.61,0,0,2700.4,43.2,48.86,0,,
search_00033,search,production,us-east-1,2026-03-02T00:33:00+00:00,89.03,1,0,2808.98,38.27,48.28,0,,
search_00034,search,production,us-east-1,2026-03-02T00:34:00+00:00,112.46,0,0,2847.76,42.17,54.17,0,,
search_00035,search,production,us-east-1,2026-03-02T00:35:00+00:00,95.61,0,0,2733.77,43.94,47.83,0,,
search_00036,search,production,us-east-1,2026-03-02T00:36:00+00:00,97.11,0,0,2879.63,42.08,49.35,0,,
search_00037,search,production,us-east-1,2026-03-02T00:37:00+00:00,94.4,0,0,2836.7,41.07,46.69,0,,
search_00038,search,production,us-east-1,2026-03-02T00:38:00+00:00,96.89,1,0,2805.64,41.0,48.45,0,,
search_00039,search,production,us-east-1,2026-03-02T00:39:00+00:00,87.36,0,0,2640.01,41.78,48.03,0,,
search_00040,search,production,us-east-1,2026-03-02T00:40:00+00:00,102.67,0,1,2704.43,36.82,51.98,0,,
search_00041,search,production,us-east-1,2026-03-02T00:41:00+00:00,107.67,0,0,2791.15,40.71,49.29,0,,
search_00042,search,production,us-east-1,2026-03-02T00:42:00+00:00,102.54,0,0,2718.1,39.4,49.07,0,,
search_00043,search,production,us-east-1,2026-03-02T00:43:00+00:00,102.0,0,0,2723.96,33.01,48.74,0,,
